INFO 2025-09-24 08:21:40,507 middleware 35764 13592 Starting request req_1758691300_13592: GET /admin/auth/user/1/change/ (user: anonymous)
INFO 2025-09-24 08:21:40,600 middleware 35764 13592 Starting request req_1758691300_13592: GET /admin/jsi18n/ (user: anonymous)
INFO 2025-09-24 08:21:50,545 middleware 35764 13592 Starting request req_1758691310_13592: POST /admin/auth/user/1/change/ (user: anonymous)
INFO 2025-09-24 08:21:50,621 middleware 35764 13592 Starting request req_1758691310_13592: GET /admin/auth/user/ (user: anonymous)
INFO 2025-09-24 08:21:50,709 middleware 35764 13592 Starting request req_1758691310_13592: GET /admin/jsi18n/ (user: anonymous)
INFO 2025-09-24 08:21:52,178 middleware 35764 13592 Starting request req_1758691312_13592: GET /admin/auth/user/3/change/ (user: anonymous)
INFO 2025-09-24 08:21:52,270 middleware 35764 13592 Starting request req_1758691312_13592: GET /admin/jsi18n/ (user: anonymous)
INFO 2025-09-24 08:21:59,743 middleware 35764 13592 Starting request req_1758691319_13592: POST /admin/auth/user/3/change/ (user: anonymous)
INFO 2025-09-24 08:21:59,743 middleware 35764 13592 Running periodic cleanup after 50 requests
INFO 2025-09-24 08:21:59,794 middleware 35764 13592 Force cleanup completed. Previous query counts: {'default': 0}
INFO 2025-09-24 08:21:59,874 middleware 35764 13592 Starting request req_1758691319_13592: GET /admin/auth/user/ (user: anonymous)
INFO 2025-09-24 08:21:59,947 middleware 35764 13592 Starting request req_1758691319_13592: GET /admin/jsi18n/ (user: anonymous)
INFO 2025-09-24 08:24:22,826 middleware 39264 40016 Enhanced DatabaseConnectionMiddleware initialized with threshold=50
INFO 2025-09-24 08:24:28,344 middleware 39264 27788 Starting request req_1758691468_27788: GET / (user: anonymous)
INFO 2025-09-24 08:24:32,161 middleware 39264 27788 Starting request req_1758691472_27788: GET /logout/ (user: anonymous)
INFO 2025-09-24 08:24:32,196 middleware 39264 27788 Starting request req_1758691472_27788: GET / (user: anonymous)
INFO 2025-09-24 08:24:34,233 middleware 39264 27788 Starting request req_1758691474_27788: GET /login/ (user: anonymous)
INFO 2025-09-24 08:24:47,007 middleware 39264 27788 Starting request req_1758691487_27788: POST /login/ (user: anonymous)
INFO 2025-09-24 08:24:47,577 middleware 39264 27788 Starting request req_1758691487_27788: GET / (user: anonymous)
INFO 2025-09-24 08:25:10,677 middleware 39264 27788 Starting request req_1758691510_27788: GET /properties/ (user: anonymous)
INFO 2025-09-24 08:25:20,293 middleware 39264 27788 Starting request req_1758691520_27788: GET / (user: anonymous)
INFO 2025-09-24 08:25:23,654 middleware 39264 27788 Starting request req_1758691523_27788: GET /tenants (user: anonymous)
INFO 2025-09-24 08:25:40,810 middleware 39264 27788 Starting request req_1758691540_27788: GET / (user: anonymous)
INFO 2025-09-24 08:25:50,078 middleware 39264 27788 Starting request req_1758691550_27788: GET /tenant (user: anonymous)
INFO 2025-09-24 08:25:50,079 middleware 39264 40924 Starting request req_1758691550_40924: GET /tenant/ (user: anonymous)
INFO 2025-09-24 08:25:59,450 middleware 39264 40924 Starting request req_1758691559_40924: GET / (user: anonymous)
INFO 2025-09-24 08:26:30,063 middleware 39264 40924 Starting request req_1758691590_40924: GET /act_expenses_all (user: anonymous)
INFO 2025-09-24 08:26:47,781 middleware 39264 40924 Starting request req_1758691607_40924: GET /act_expense_all (user: anonymous)
INFO 2025-09-24 08:26:47,793 middleware 39264 14224 Starting request req_1758691607_14224: GET /act_expense_all/ (user: anonymous)
INFO 2025-09-24 08:26:54,878 middleware 39264 14224 Starting request req_1758691614_14224: GET / (user: anonymous)
INFO 2025-09-24 08:27:37,420 middleware 39264 14224 Starting request req_1758691657_14224: GET /finance (user: anonymous)
INFO 2025-09-24 08:27:37,426 middleware 39264 9948 Starting request req_1758691657_9948: GET /finance/ (user: anonymous)
INFO 2025-09-24 08:32:13,378 middleware 22632 39064 Enhanced DatabaseConnectionMiddleware initialized with threshold=50
INFO 2025-09-24 08:35:02,176 middleware 40604 41788 Enhanced DatabaseConnectionMiddleware initialized with threshold=50
INFO 2025-09-24 08:38:48,093 middleware 41136 29268 Enhanced DatabaseConnectionMiddleware initialized with threshold=50
INFO 2025-09-24 08:39:56,973 middleware 35656 19992 Enhanced DatabaseConnectionMiddleware initialized with threshold=50
INFO 2025-09-24 08:40:18,292 middleware 35656 39956 Starting request req_1758692418_39956: GET /properties/ (user: anonymous)
INFO 2025-09-24 08:40:30,397 middleware 35656 39956 Starting request req_1758692430_39956: GET /tenant/ (user: anonymous)
INFO 2025-09-24 08:40:42,827 middleware 35656 39956 Starting request req_1758692442_39956: GET /suppliers/ (user: anonymous)
INFO 2025-09-24 08:40:57,631 middleware 35656 39956 Starting request req_1758692457_39956: GET / (user: anonymous)
INFO 2025-09-24 08:41:00,909 middleware 35656 39956 Starting request req_1758692460_39956: GET /suppliers/ (user: anonymous)
INFO 2025-09-24 08:41:16,719 middleware 35656 39956 Starting request req_1758692476_39956: GET /fsr/ (user: anonymous)
INFO 2025-09-24 08:41:28,793 middleware 35656 39956 Starting request req_1758692488_39956: GET /act_expenses/ (user: anonymous)
INFO 2025-09-24 08:41:47,304 middleware 35656 39956 Starting request req_1758692507_39956: GET /petty_cash/ (user: anonymous)
INFO 2025-09-24 08:42:08,086 middleware 35656 39956 Starting request req_1758692528_39956: GET /finance/ (user: anonymous)
INFO 2025-09-24 08:42:22,675 middleware 35656 39956 Starting request req_1758692542_39956: GET /invoices/ (user: anonymous)
INFO 2025-09-24 08:42:30,636 middleware 35656 39956 Starting request req_1758692550_39956: GET / (user: anonymous)
INFO 2025-09-24 08:42:45,026 middleware 35656 39956 Starting request req_1758692565_39956: GET /projects/ (user: anonymous)
INFO 2025-09-24 08:43:48,608 middleware 35656 41520 Starting request req_1758692628_41520: GET /act_expenses/ (user: anonymous)
INFO 2025-09-24 08:44:35,639 middleware 35656 41520 Starting request req_1758692675_41520: GET /invoices/ (user: anonymous)
INFO 2025-09-24 08:45:04,659 middleware 35656 41520 Starting request req_1758692704_41520: GET /finance/ (user: anonymous)
INFO 2025-09-24 08:45:53,609 middleware 35656 41520 Starting request req_1758692753_41520: GET /projects/ (user: anonymous)
INFO 2025-09-24 08:46:28,275 middleware 35656 41520 Starting request req_1758692788_41520: GET /property_management_dashboard/ (user: anonymous)
INFO 2025-09-24 08:51:21,393 middleware 18380 41500 Enhanced DatabaseConnectionMiddleware initialized with threshold=50
INFO 2025-09-24 08:51:31,976 middleware 18380 24112 Starting request req_1758693091_24112: GET / (user: anonymous)
INFO 2025-09-24 08:51:39,519 middleware 18380 24112 Starting request req_1758693099_24112: GET /properties/ (user: anonymous)
INFO 2025-09-24 08:51:47,762 middleware 18380 24112 Starting request req_1758693107_24112: GET /tenant/ (user: anonymous)
INFO 2025-09-24 08:51:54,618 middleware 18380 24112 Starting request req_1758693114_24112: GET /suppliers/ (user: anonymous)
INFO 2025-09-24 08:52:03,533 middleware 18380 24112 Starting request req_1758693123_24112: GET /fsr (user: anonymous)
INFO 2025-09-24 08:52:03,548 middleware 18380 9104 Starting request req_1758693123_9104: GET /fsr/ (user: anonymous)
INFO 2025-09-24 08:52:15,133 middleware 18380 9104 Starting request req_1758693135_9104: GET /property_management_dashboard/ (user: anonymous)
INFO 2025-09-24 08:52:24,525 middleware 18380 9104 Starting request req_1758693144_9104: GET /finance/ (user: anonymous)
INFO 2025-09-24 08:52:33,173 middleware 18380 9104 Starting request req_1758693153_9104: GET /projects/ (user: anonymous)
INFO 2025-09-24 08:52:43,649 middleware 18380 9104 Starting request req_1758693163_9104: GET /act_expenses (user: anonymous)
INFO 2025-09-24 08:52:52,701 middleware 18380 9104 Starting request req_1758693172_9104: GET /act_expense (user: anonymous)
